decision,curator_note,name,theme,origine,departement,best_tier,changement,score,notoriete,bonus_labels,bonus_article,bonus_image,bonus_frwiki,bonus_acces,bonus_visiteurs,sitelinks,labels,collections,alertes,ouvert_au_public,entre_par_remise,horaires,lat,lon,wikidata_id,wikipedia_url,image_url
,,Château de Beynes,chateaux,wikidata,Yvelines,3,,84.8,35.2,15.0,21.6,8.0,5.0,0.0,0.0,8,monument-historique-classe|monument-historique-inscrit,3,,inconnu,,,48.856389,1.874444,Q2488089,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Beynes,http://commons.wikimedia.org/wiki/Special:FilePath/Beynes%2078%20Ch%C3%A2teau1.JPG
,,Château de Commarin,chateaux,wikidata,Côte-d'Or,3,,84.8,31.1,12.0,18.7,8.0,5.0,10.0,0.0,6,monument-historique-classe,3,,oui,oui,,47.255447,4.648714,Q511492,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Commarin,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20Commarin%2005.jpg
,,Château des Milandes,chateaux,wikidata,Dordogne,3,,84.8,43.3,6.0,22.5,8.0,5.0,0.0,0.0,14,monument-historique-inscrit,3,,inconnu,,,44.823611,1.113333,Q2007231,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_des_Milandes,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20Milandes.jpg
,,Fraxinet,chateaux,wikidata,Var,3,,84.8,49.5,0.0,22.3,8.0,5.0,0.0,0.0,21,,2,disparu ou démoli (0900),inconnu,,,43.321389,6.463889,Q921634,https://fr.wikipedia.org/wiki/Fraxinet,http://commons.wikimedia.org/wiki/Special:FilePath/Golfe%20de%20Saint-Tropez%20%28vue%20a%C3%A9rienne%29%20%282%29.jpg
,,Château de Cormatin,chateaux,wikidata,Saône-et-Loire,3,,84.7,22.2,15.0,24.5,8.0,5.0,10.0,0.0,3,monument-historique-classe|monument-historique-inscrit,3,,oui,oui,"Mar 31-Jul 14: 10:00-12:00,14:00-17:30; Jul 14-Aug 15: 10:00-18:00; Aug 16-Nov 11: 10:00-12:00,14:00-17:30",46.543139,4.684278,Q574056,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Cormatin,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20Cormatin%20%287309869132%29.jpg
,,Château de Creil,chateaux,wikidata,Oise,3,,84.7,25.8,12.0,23.9,8.0,5.0,10.0,0.0,4,monument-historique-classe,3,,oui,oui,,49.261125,2.472004,Q20724462,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Creil,http://commons.wikimedia.org/wiki/Special:FilePath/Creil%20%2860%29%2C%20maison%20construite%20sur%20les%20vestiges%20du%20ch%C3%A2teau%20royal%2C%20%C3%AEle%20Saint-Maurice%20%282%29.jpg
,,Château de Losse,chateaux,wikidata,Dordogne,3,,84.5,33.3,12.0,16.2,8.0,5.0,10.0,0.0,7,monument-historique-classe,3,,oui,oui,,45.029444,1.128889,Q2242266,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Losse,http://commons.wikimedia.org/wiki/Special:FilePath/Losse02.jpg
,,Château des Tourelles,chateaux,wikidata,Eure,3,,84.5,35.2,12.0,24.3,8.0,5.0,0.0,0.0,8,monument-historique-classe,3,,inconnu,,,49.098056,1.488611,Q2738641,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_des_Tourelles_(Vernon),http://commons.wikimedia.org/wiki/Special:FilePath/Vernon%20-%20Les%20Tourelles01.jpg
,,Château de Sully,chateaux,wikidata,Saône-et-Loire,3,,84.2,25.8,12.0,23.4,8.0,5.0,10.0,0.0,4,monument-historique-classe,3,,oui,oui,,47.010833,4.473472,Q2243666,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Sully,http://commons.wikimedia.org/wiki/Special:FilePath/ChateaudeSully18deskewed.jpg
,,Château du Wasenbourg,chateaux,wikidata,Bas-Rhin,3,,84.2,25.8,12.0,23.4,8.0,5.0,10.0,0.0,4,monument-historique-classe,4,,oui,oui,,48.960278,7.616389,Q1455591,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_du_Wasenbourg,http://commons.wikimedia.org/wiki/Special:FilePath/Cht%20wasenbourg.jpg
,,Château de Bournazel,chateaux,wikidata,Aveyron,3,,83.9,25.8,12.0,23.1,8.0,5.0,10.0,0.0,4,monument-historique-classe,2,,oui,oui,,44.459750,2.299111,Q2968631,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Bournazel,http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ades%20c%C3%B4t%C3%A9%20cour%20du%20ch%C3%A2teau.JPG
,,Hôtel de ville d'Angoulême,chateaux,wikidata,Charente,3,,83.9,28.7,15.0,17.2,8.0,5.0,10.0,0.0,5,monument-historique-classe|monument-historique-inscrit,2,,oui,oui,"Jun-Sep Tu-Su 10:00-12:30,13:45-18:00; Oct-May Tu-Fr 10:00-12:30,13:45-18:00; Oct-May Sa-Su 14:00-18:30; Jan 01,May 01,08,Nov 01,Nov 11,Dec 25 off",45.648333,0.156111,Q3146116,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_ville_d%27Angoul%C3%AAme,http://commons.wikimedia.org/wiki/Special:FilePath/Angoul%C3%AAme%20H%C3%B4tel%20de%20ville%202012.jpg
,,Château de Cazeneuve,chateaux,wikidata,Gironde,3,,83.8,31.1,12.0,17.7,8.0,5.0,10.0,0.0,6,monument-historique-classe,3,,oui,oui,,44.387500,-0.318333,Q2968803,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Cazeneuve,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20de%20Cazeneuve%20Gironde%202139.jpg
,,Château de Médavy,chateaux,wikidata,Orne,3,,83.8,25.8,15.0,20.0,8.0,5.0,10.0,0.0,4,monument-historique-classe|monument-historique-inscrit,2,,oui,oui,closed,48.678600,0.097780,Q2970089,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_M%C3%A9davy,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20M%C3%A9davy%2C%20%C3%A9l%C3%A9vation%20principale.jpg
,,Château de Turenne,chateaux,wikidata,Corrèze,3,,83.8,25.8,12.0,23.0,8.0,5.0,10.0,0.0,4,monument-historique-classe,2,,oui,oui,,45.055556,1.583611,Q2970864,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Turenne_(Corr%C3%A8ze),http://commons.wikimedia.org/wiki/Special:FilePath/Turenne%20fda.jpg
,,Château de Beaucaire,chateaux,wikidata,Gard,3,,83.7,28.7,12.0,20.0,8.0,5.0,10.0,0.0,5,monument-historique-classe,2,,oui,oui,Oct 16-Mar 31: We-Su 10:00-17:00; Apr 01-Oct 15: We-Su 09:30-18:00; Jul-Aug: Mo-Su 09:30-20:00,43.810000,4.645000,Q5118736,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Beaucaire,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20de%20Beaucaire%20donjon%201.JPG
,,Fort Saint-Elme,chateaux,wikidata,Pyrénées-Orientales,3,,83.7,31.1,6.0,23.6,8.0,5.0,10.0,0.0,6,monument-historique-inscrit,3,,oui,oui,Mo-Su 10:30-19:00,42.518639,3.093750,Q13516822,https://fr.wikipedia.org/wiki/Fort_Saint-Elme_(France),http://commons.wikimedia.org/wiki/Special:FilePath/02%20Fort%20de%20Sant%20Elm%2C%20exterior.jpg
,,Château de Montrond,chateaux,wikidata,Cher,3,,83.6,28.7,15.0,16.9,8.0,5.0,10.0,0.0,5,monument-historique-classe|monument-historique-inscrit,2,,oui,oui,,46.722778,2.495556,Q2405390,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Montrond_(Saint-Amand-Montrond),http://commons.wikimedia.org/wiki/Special:FilePath/Ruines%20de%20Montrond%2C%20Sud%20%28Saint-Amand-Montrond%2C%20Cher%29.JPG
,,Château de La Grange,chateaux,wikidata,Moselle,3,,83.5,28.7,15.0,16.8,8.0,5.0,10.0,0.0,5,monument-historique-classe|monument-historique-inscrit,3,,oui,oui,,49.376600,6.166900,Q2969553,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_La_Grange,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20La%20Grange.jpg
,,Fort de Planoise,chateaux,wikidata,Doubs,3,,83.5,36.8,0.0,33.7,8.0,5.0,0.0,0.0,9,,3,,inconnu,,,47.208056,5.982500,Q1296575,https://fr.wikipedia.org/wiki/Fort_de_Planoise,http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20de%20Planoise.JPG
,,Château d'Anjony,chateaux,wikidata,Cantal,3,,83.4,36.8,12.0,21.6,8.0,5.0,0.0,0.0,9,monument-historique-classe,2,,inconnu,,,45.054161,2.478124,Q637019,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_d%27Anjony,http://commons.wikimedia.org/wiki/Special:FilePath/Anjony%201.jpg
,,Château de Mesnières,chateaux,wikidata,Seine-Maritime,3,,83.4,25.8,12.0,22.6,8.0,5.0,10.0,0.0,4,monument-historique-classe,3,,oui,oui,,49.762300,1.381780,Q2398623,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Mesni%C3%A8res,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20de%20Mesni%C3%A8res-en-Bray.jpg
,,Fort Lagarde de Prats-de-Mollo,chateaux,wikidata,Pyrénées-Orientales,3,,83.4,28.7,12.0,19.7,8.0,5.0,10.0,0.0,5,monument-historique-classe,3,,oui,oui,"May-Oct Fr,Sa,Su 11:00-18:00; PH 11:00-18:00",42.407222,2.481389,Q3077915,https://fr.wikipedia.org/wiki/Fort_Lagarde,http://commons.wikimedia.org/wiki/Special:FilePath/Fortlagardepratsdemollo.jpg
,,Château de Groussay,chateaux,wikidata,Yvelines,3,,83.2,22.2,12.0,26.0,8.0,5.0,10.0,0.0,3,monument-historique-classe,3,,oui,oui,,48.779167,1.821111,Q2969366,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Groussay,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20Groussay%20%28Montfort-l%27Amaury%29.JPG
,,Château de Nérac,chateaux,wikidata,Lot-et-Garonne,3,,83.2,28.7,12.0,19.5,8.0,5.0,10.0,0.0,5,monument-historique-classe,1,,oui,oui,,44.135278,0.340000,Q2749741,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_N%C3%A9rac,http://commons.wikimedia.org/wiki/Special:FilePath/N%C3%A9rac%20ch%C3%A2teau%202.JPG
,,Château de Gratot,chateaux,wikidata,Manche,3,,83.1,25.8,12.0,22.3,8.0,5.0,10.0,0.0,4,monument-historique-classe,3,,oui,oui,10:00-19:00,49.068056,-1.490000,Q2241284,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Gratot,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20Gratot%20-%20Manche.jpg
,,Château de Syam,chateaux,wikidata,Jura,3,,83.1,22.2,15.0,22.9,8.0,5.0,10.0,0.0,3,monument-historique-classe|monument-historique-inscrit,3,,oui,oui,,46.704722,5.945278,Q2970739,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Syam,http://commons.wikimedia.org/wiki/Special:FilePath/Syam%20villa.jpg
,,Fort de La Prée,chateaux,wikidata,Charente-Maritime,3,,83.1,31.1,12.0,17.0,8.0,5.0,10.0,0.0,6,monument-historique-classe,2,,oui,oui,,46.180800,-1.288700,Q3078183,https://fr.wikipedia.org/wiki/Fort_La_Pr%C3%A9e,http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20de%20la%20Pree%20La%20Flotte%20entree.jpg
,,Château de Courtanvaux,chateaux,wikidata,Sarthe,3,,83.0,25.8,15.0,19.2,8.0,5.0,10.0,0.0,4,monument-historique-classe|monument-historique-inscrit,2,,oui,oui,,47.844200,0.735556,Q608624,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Courtanvaux,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20Courtanvaux.jpg
,,Château du Petit-Arnsberg,chateaux,wikidata,Bas-Rhin,3,,83.0,31.1,12.0,16.9,8.0,5.0,10.0,0.0,6,monument-historique-classe,3,,oui,oui,24/7,49.038611,7.690278,Q488269,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_du_Petit-Arnsberg,http://commons.wikimedia.org/wiki/Special:FilePath/Obersteinbach%20ch%C3%A2teau.JPG
,,Château de Portes,chateaux,wikidata,Gard,3,,82.9,28.7,12.0,19.2,8.0,5.0,10.0,0.0,5,monument-historique-classe,2,,oui,oui,,44.268069,4.027389,Q2412975,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Portes,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20Portes2.JPG
,,Château de Clermont,chateaux,wikidata,Loire-Atlantique,3,,82.8,38.4,6.0,25.4,8.0,5.0,0.0,0.0,10,monument-historique-inscrit,3,,inconnu,,,47.325278,-1.333889,Q2095479,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Clermont_(Loire-Atlantique),http://commons.wikimedia.org/wiki/Special:FilePath/Clermont%202.JPG
,,Château de la Petite Malmaison,chateaux,wikidata,Hauts-de-Seine,3,,82.8,22.2,12.0,25.6,8.0,5.0,10.0,0.0,3,monument-historique-classe,2,,oui,oui,,48.869802,2.160573,Q2971336,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_la_Petite_Malmaison,http://commons.wikimedia.org/wiki/Special:FilePath/Petite%20Malmaison.jpg
,,Château de la Roche-Jagu,chateaux,wikidata,Côtes-d'Armor,3,,82.7,28.7,12.0,19.0,8.0,5.0,10.0,0.0,5,monument-historique-classe,3,,oui,oui,,48.733200,-3.151300,Q2971368,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_la_Roche-Jagu,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20de%20La%20Roche%20Jagu%20%2822%29.JPG
,,Tour royale,chateaux,wikidata,Var,3,,82.7,28.7,12.0,19.0,8.0,5.0,10.0,0.0,5,monument-historique-classe,2,,oui,oui,"Jan 01-Sep 30 We,Sa,Su 09:00-12:00,14:00-18:00",43.102700,5.925730,Q3533868,https://fr.wikipedia.org/wiki/Tour_royale,http://commons.wikimedia.org/wiki/Special:FilePath/Tour%20royale.jpg
,,Château de Château-Gaillard,chateaux,wikidata,Indre-et-Loire,3,,82.6,25.8,6.0,27.8,8.0,5.0,10.0,0.0,4,monument-historique-inscrit,3,,oui,oui,,47.410430,0.999339,Q2968948,https://fr.wikipedia.org/wiki/Ch%C3%A2teau-Gaillard_(Amboise),http://commons.wikimedia.org/wiki/Special:FilePath/CG2015.JPG
,,Château de Comper,chateaux,wikidata,Morbihan,3,,82.5,25.8,6.0,27.7,8.0,5.0,10.0,0.0,4,monument-historique-inscrit,3,,oui,oui,,48.070136,-2.172878,Q2427552,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Comper,http://commons.wikimedia.org/wiki/Special:FilePath/Comper01.JPG
,,Château de Vault-de-Lugny,chateaux,wikidata,Yonne,3,,82.5,22.2,12.0,25.3,8.0,5.0,10.0,0.0,3,monument-historique-classe,3,,oui,oui,,47.495833,3.855278,Q2243824,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Vault-de-Lugny,http://commons.wikimedia.org/wiki/Special:FilePath/029%20Vault-de-Lugny%20%28%2089200%20%29.JPG
,,Château de Pirou,chateaux,wikidata,Manche,3,,82.3,28.7,6.0,24.6,8.0,5.0,10.0,0.0,5,monument-historique-inscrit,3,,oui,oui,,49.161389,-1.573611,Q1013503,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Pirou,http://commons.wikimedia.org/wiki/Special:FilePath/PirouChateau%2001.jpg
,,Vieux-château de l'Île d'Yeu,chateaux,wikidata,Vendée,3,,82.3,28.7,12.0,18.6,8.0,5.0,10.0,0.0,5,monument-historique-classe,3,,oui,oui,,46.699444,-2.368611,Q2306676,https://fr.wikipedia.org/wiki/Vieux_Ch%C3%A2teau_(L%27%C3%8Ele-d%27Yeu),http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20Ile%20d%27Yeu%201.JPG
,,Château de Crussol,chateaux,wikidata,Ardèche,3,,82.2,33.3,6.0,19.9,8.0,5.0,10.0,0.0,7,monument-historique-inscrit,2,,oui,oui,24/7,44.938333,4.852500,Q1011401,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Crussol,http://commons.wikimedia.org/wiki/Special:FilePath/Crussol%202004-05-19%20001.jpg
,,Château de Plessis-lès-Tours,chateaux,wikidata,Indre-et-Loire,3,,82.2,41.0,6.0,22.2,8.0,5.0,0.0,0.0,12,monument-historique-inscrit,3,,inconnu,,,47.382778,0.660556,Q638089,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Plessis-l%C3%A8z-Tours,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20du%20plessis-l%C3%A8s-tours.JPG
,,Château de Valmer,chateaux,wikidata,Indre-et-Loire,3,,82.1,33.3,6.0,19.8,8.0,5.0,10.0,0.0,7,monument-historique-inscrit,3,,oui,oui,,47.457500,0.887222,Q2496002,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Valmer,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20Valmer.jpg
,,Château de Maÿtie,chateaux,wikidata,Pyrénées-Atlantiques,3,,82.0,28.7,15.0,15.3,8.0,5.0,10.0,0.0,5,monument-historique-classe|monument-historique-inscrit,2,,oui,oui,,43.219700,-0.890556,Q2969856,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Ma%C3%BFtie,http://commons.wikimedia.org/wiki/Special:FilePath/Maul%C3%A9on-Licharre%20%28Pyr-Atl%2C%20Fr%29%20ch%C3%A2teau%20d%27Andurain.JPG
,,Château de Trévarez,chateaux,wikidata,Finistère,3,,81.9,35.2,6.0,27.7,8.0,5.0,0.0,0.0,8,monument-historique-inscrit,3,,inconnu,,,48.152800,-3.806670,Q2068180,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Tr%C3%A9varez,http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ade%20Tr%C3%A9varez.JPG
,,Château de Ferrette,chateaux,wikidata,Haut-Rhin,3,,81.8,25.8,12.0,21.0,8.0,5.0,10.0,0.0,4,monument-historique-classe,2,,oui,oui,24/7,47.493333,7.318056,Q2969214,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Ferrette,http://commons.wikimedia.org/wiki/Special:FilePath/Ruines%20du%20ch%C3%A2teau%20de%20Ferrette.%282%29.jpg
,,Château d'Ô,chateaux,wikidata,Orne,3,,81.7,35.2,15.0,18.5,8.0,5.0,0.0,0.0,8,monument-historique-classe|monument-historique-inscrit,2,,inconnu,,,48.647953,0.087531,Q2242766,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_d%27%C3%94_(Orne),http://commons.wikimedia.org/wiki/Special:FilePath/ChateaudO-SE.jpg
,,Château de Madame du Barry,chateaux,wikidata,Yvelines,3,,81.6,35.2,12.0,21.4,8.0,5.0,0.0,0.0,8,monument-historique-classe,3,,inconnu,,,48.868611,2.123056,Q1959841,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Madame_du_Barry,http://commons.wikimedia.org/wiki/Special:FilePath/Louveciennes%20Pavillon%20des%20Eaux2.jpg
,,Tour Solidor,chateaux,wikidata,Ille-et-Vilaine,3,,81.6,36.8,12.0,19.8,8.0,5.0,0.0,0.0,9,monument-historique-classe,4,,inconnu,,,48.633889,-2.026111,Q2721241,https://fr.wikipedia.org/wiki/Tour_Solidor,http://commons.wikimedia.org/wiki/Special:FilePath/Tour%20Solidor%20DSC%206316-1.JPG
,,Fort de Bellegarde,chateaux,wikidata,Pyrénées-Orientales,3,,81.5,36.8,12.0,19.7,8.0,5.0,0.0,0.0,9,monument-historique-classe,3,,inconnu,,,42.458611,2.859167,Q3028584,https://fr.wikipedia.org/wiki/Fort_de_Bellegarde,http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20de%20Bellegarde%2004.jpg
,,Château de la Juive,chateaux,wikidata,Doubs,3,,81.0,25.8,6.0,26.2,8.0,5.0,10.0,0.0,4,monument-historique-inscrit,3,,oui,oui,,47.248889,6.062222,Q2971278,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_la_Juive,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20la%20juive%20-%20f%C3%A9vrier%202010.JPG
,,Château de Clagny,chateaux,wikidata,Yvelines,3,,80.9,38.4,0.0,29.5,8.0,5.0,0.0,0.0,10,,3,,inconnu,,,48.808889,2.137222,Q2062903,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Clagny,http://commons.wikimedia.org/wiki/Special:FilePath/Plan%20du%20ch%C3%A2teau%20et%20des%20jardins%20de%20Clagny%20dessin%C3%A9%20par%20Maraine%20XVIIe%20si%C3%A8cle.jpg
,,Château de Guirbaden,chateaux,wikidata,Bas-Rhin,3,,80.9,36.8,12.0,19.1,8.0,5.0,0.0,0.0,9,monument-historique-classe,3,,inconnu,,,48.493611,7.370278,Q1011980,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Guirbaden,http://commons.wikimedia.org/wiki/Special:FilePath/Guirbaden2.jpg
,,Château Mouton Rothschild,chateaux,wikidata,Gironde,3,,80.5,47.9,0.0,19.6,8.0,5.0,0.0,0.0,19,,3,,inconnu,,,45.215300,-0.768600,Q1061469,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_Mouton_Rothschild,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20Mouton%20Rothschild%20x.jpg
,,Château de Canisy,chateaux,wikidata,Manche,3,,80.5,22.2,15.0,20.3,8.0,5.0,10.0,0.0,3,monument-historique-classe|monument-historique-inscrit,3,,oui,oui,,49.079258,-1.170906,Q18386999,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Canisy,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20de%20canisy.jpg
,,Château des Adhémar,chateaux,wikidata,Drôme,3,,80.5,35.2,12.0,20.3,8.0,5.0,0.0,0.0,8,monument-historique-classe,2,,inconnu,,,44.559172,4.754264,Q2579100,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_des_Adh%C3%A9mar,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20des%20Adh%C3%A9mar%2008%202006%20058.jpg
,,Château du Haut-Barr,chateaux,wikidata,Bas-Rhin,3,,80.5,35.2,12.0,20.3,8.0,5.0,0.0,0.0,8,monument-historique-classe,3,,inconnu,,,48.725000,7.338889,Q1012393,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_du_Haut-Barr,http://commons.wikimedia.org/wiki/Special:FilePath/Haut-barr-kapelle.jpg
,,Château d'Oudon,chateaux,wikidata,Loire-Atlantique,3,,80.4,22.2,15.0,20.2,8.0,5.0,10.0,0.0,3,monument-historique-classe|monument-historique-inscrit,3,,oui,oui,,47.345500,-1.289220,Q2968327,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_d%27Oudon,http://commons.wikimedia.org/wiki/Special:FilePath/TourOudon.jpg
,,Château de Lusignan,chateaux,wikidata,Vienne,3,,80.4,39.8,6.0,21.6,8.0,5.0,0.0,0.0,11,monument-historique-inscrit,2,,inconnu,,,46.437222,0.127778,Q1013050,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Lusignan,http://commons.wikimedia.org/wiki/Special:FilePath/Les%20Tr%C3%A8s%20Riches%20Heures%20du%20duc%20de%20Berry%20mars.jpg
,,Château de l'Isle,chateaux,wikidata,Loiret,3,,80.3,22.2,15.0,20.1,8.0,5.0,10.0,0.0,3,monument-historique-classe|monument-historique-inscrit,3,,oui,oui,,47.888300,1.994400,Q2971110,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_l%27Isle_(Saint-Denis-en-Val),http://commons.wikimedia.org/wiki/Special:FilePath/Le%20Ch%C3%A2teau%20de%20l%27Isle.jpg
,,Château de Mauvezin,chateaux,wikidata,Hautes-Pyrénées,3,,80.1,35.2,6.0,15.9,8.0,5.0,10.0,0.0,8,monument-historique-inscrit,2,,oui,,,43.118611,0.276389,Q2969865,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Mauvezin,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20Mauvezin%20%28Hautes-Pyr%C3%A9n%C3%A9es%2C%20France%29.JPG
,,Château de Schoeneck,chateaux,wikidata,Bas-Rhin,3,,80.1,28.7,6.0,22.4,8.0,5.0,10.0,0.0,5,monument-historique-inscrit,3,,oui,oui,24/7,49.018889,7.658611,Q284933,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Schoeneck,http://commons.wikimedia.org/wiki/Special:FilePath/Portail%20schoeneck.jpg
,,Château d'Olhain,chateaux,wikidata,Pas-de-Calais,3,,80.0,31.1,6.0,19.9,8.0,5.0,10.0,0.0,6,monument-historique-inscrit,3,,oui,oui,,50.424167,2.583333,Q2628194,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_d%27Olhain,http://commons.wikimedia.org/wiki/Special:FilePath/Olhain1.jpg
,,Fort Libéria,chateaux,wikidata,Pyrénées-Orientales,3,,79.9,36.8,12.0,18.1,8.0,5.0,0.0,0.0,9,monument-historique-classe,3,,inconnu,,,42.589900,2.364700,Q744309,https://fr.wikipedia.org/wiki/Fort_Lib%C3%A9ria,http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Liberia%202%20Villefranche%20France.JPG
,,Château Latour,chateaux,wikidata,Gironde,3,,79.7,47.1,0.0,19.6,8.0,5.0,0.0,0.0,18,,3,,inconnu,,,45.176667,-0.745000,Q1090583,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_Latour,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20Latour%2001.jpg
,,Château Gruaud Larose,chateaux,wikidata,Gironde,3,,79.6,31.1,6.0,19.5,8.0,5.0,10.0,0.0,6,monument-historique-inscrit,3,,oui,oui,,45.144444,-0.750833,Q1090464,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_Gruaud_Larose,http://commons.wikimedia.org/wiki/Special:FilePath/Gruaud%20Larose.jpg
,,Château du Clos de Vougeot,chateaux,wikidata,Côte-d'Or,3,,79.5,22.2,12.0,22.3,8.0,5.0,10.0,0.0,3,monument-historique-classe,3,,oui,oui,"Nov-Mar Mo-Fr 10:00-17:00; Nov-Mar Sa,Su 10:00-18:00; Apr-Oct 09:30-18:00",47.174922,4.955483,Q440579,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_du_Clos_de_Vougeot,http://commons.wikimedia.org/wiki/Special:FilePath/Climats%20du%20vignoble%20de%20Bourgogne%2013.jpg
,,Château de Buranlure,chateaux,wikidata,Cher,3,,79.4,28.7,12.0,15.7,8.0,5.0,10.0,0.0,5,monument-historique-classe,2,,oui,oui,"Jul 01-12,Aug 19-30 We-Su 11:00-12:30,14:00-18:00; Jul 15-Aug 16 Mo-Su 11:00-12:30,14:00-18:00",47.410600,2.887700,Q22940359,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Buranlure,http://commons.wikimedia.org/wiki/Special:FilePath/Boulleret%20%28Cher%29.%20%2834694907446%29.jpg
